MAL_ID,Name,Score,Genres,English name,Japanese name,Type,Episodes,Aired,Premiered,Producers,Licensors,Studios,Source,Duration,Rating,Ranked,Popularity,Members,Favorites,Watching,Completed,On-Hold,Dropped,Plan to Watch,Score-10,Score-9,Score-8,Score-7,Score-6,Score-5,Score-4,Score-3,Score-2,Score-1
38799,Koukaku Kidoutai: SAC_2045,6.69,"Action, Military, Sci-Fi, Police, Mecha, Seinen",Unknown,攻殻機動隊 SAC_2045,ONA,12,"Apr 23, 2020",Unknown,Unknown,Unknown,"Production I.G, Sola Digital Arts",Manga,24 min. per ep.,R - 17+ (violence & profanity),4952.0,3243,25527,44,1172,6587,432,1002,16334,187.0,407.0,1156.0,1771.0,1115.0,538.0,342.0,187.0,109.0,153.0
38800,Race Eizou-hen,Unknown,"Music, Sports",Unknown,レース映像篇,Special,2,"May 7, 2014 to Jun 20, 2015",Unknown,Unknown,Unknown,Unknown,Original,30 sec. per ep.,G - All Ages,11679.0,15638,157,0,5,112,0,8,32,7.0,Unknown,3.0,9.0,7.0,18.0,17.0,8.0,4.0,9.0
38803,Anima Yell! Ouen Douga,5.66,"Comedy, School",Unknown,アニマエール！応援動画,ONA,12,"Oct 7, 2018 to Dec 23, 2018",Unknown,Unknown,Unknown,Doga Kobo,4-koma manga,2 min. per ep.,PG-13 - Teens 13 or older,9269.0,9308,1660,0,81,555,54,65,905,28.0,8.0,23.0,49.0,78.0,94.0,33.0,25.0,9.0,17.0
38804,Kiratto Pri☆chan Season 2,7.06,"Music, Slice of Life, Comedy, Magic, Shoujo",Unknown,キラッとプリ☆チャン シーズン2,TV,51,"Apr 7, 2019 to Mar 29, 2020",Spring 2019,Unknown,Unknown,Tatsunoko Production,Game,24 min. per ep.,PG - Children,3421.0,9361,1626,21,207,360,41,133,885,53.0,47.0,51.0,62.0,44.0,26.0,8.0,12.0,4.0,14.0
38805,Holiday Advent Calendar 2018,Unknown,Music,Holiday Advent Calendar 2018,Holiday Advent Calendar 2018,ONA,13,"Dec 9, 2018 to Dec 25, 2018",Unknown,Unknown,Unknown,Unknown,Original,28 sec. per ep.,G - All Ages,14451.0,15432,167,0,6,98,4,21,38,4.0,1.0,Unknown,4.0,10.0,19.0,12.0,5.0,3.0,14.0
38807,Goblin Slayer: Bouken Kiroku Youshi - Adventure Sheet,6.12,"Action, Adventure, Fantasy",Unknown,ゴブリンスレイヤー　冒険記録用紙[アドベンチャーシート],Special,1,"Dec 16, 2018",Unknown,Unknown,Unknown,White Fox,Light novel,23 min.,R - 17+ (violence & profanity),7722.0,2675,36413,29,731,27797,228,538,7119,991.0,853.0,1753.0,3606.0,4911.0,3318.0,997.0,456.0,279.0,616.0
38808,Ok? Alright!,5.32,Music,Unknown,オーケー？オーライ！,Music,1,"Oct 18, 2018",Unknown,Unknown,Unknown,Unknown,Original,2 min.,G - All Ages,10110.0,12247,480,0,7,385,5,7,76,17.0,1.0,10.0,21.0,60.0,92.0,32.0,20.0,10.0,17.0
38809,Black'n White Jammin' Cats,5.48,Music,Black'n White Jammin' Cats,Black'n White JAMMIN' CATS,Music,1,"Dec 3, 2018",Unknown,Unknown,Unknown,Unknown,Original,2 min.,G - All Ages,9738.0,12156,497,0,3,401,4,8,81,17.0,3.0,20.0,37.0,72.0,74.0,28.0,22.0,16.0,13.0
38810,Bleach: Gotei 13 Omake,6.45,"Action, Adventure",Bleach:13 Court Guard Squads Omake,Unknown,Special,1,"Jun 12, 2005",Unknown,Unknown,Unknown,Unknown,Manga,3 min.,PG-13 - Teens 13 or older,6153.0,6047,5941,13,151,3646,105,70,1969,224.0,103.0,194.0,416.0,503.0,306.0,94.0,55.0,19.0,24.0
38811,Copy,Unknown,Music,Copy,コピー,Music,1,"Dec 16, 2010",Unknown,Unknown,Unknown,Unknown,Original,1 min.,G - All Ages,13716.0,16220,128,0,1,107,0,5,15,4.0,Unknown,1.0,7.0,11.0,12.0,10.0,13.0,8.0,17.0
38812,Botsuraku,Unknown,Music,Unknown,没落,Music,1,"Dec 10, 2018",Unknown,Victor Entertainment,Unknown,Unknown,Original,1 min.,G - All Ages,13496.0,15590,160,0,0,124,2,7,27,6.0,2.0,6.0,6.0,19.0,18.0,17.0,5.0,3.0,10.0
38813,Asayake to Nettaigyo,5.46,Music,Unknown,朝焼けと熱帯魚,Music,1,"Jan 7, 2018",Unknown,Victor Entertainment,Unknown,Unknown,Original,1 min.,G - All Ages,9792.0,15141,189,0,3,140,2,7,37,8.0,Unknown,5.0,7.0,18.0,28.0,14.0,11.0,6.0,8.0
38814,Nobunaga-sensei no Osanazuma,5.27,"Comedy, Ecchi, Harem, Romance, School",Nobunaga teacher's young bride,ノブナガ先生の幼な妻,TV,12,"Apr 6, 2019 to Jun 22, 2019",Spring 2019,Unknown,Unknown,Seven,Manga,7 min. per ep.,R+ - Mild Nudity,10192.0,2089,56676,81,5264,29251,1282,6557,14322,778.0,541.0,1416.0,3433.0,5183.0,5054.0,3447.0,2038.0,1547.0,1382.0
38815,Aggressive Retsuko: We Wish You a Metal Christmas,7.28,"Slice of Life, Comedy",Aggretsuko:We Wish You a Metal Christmas,アグレッシブ烈子:We Wish You a Metal Christmas,ONA,1,"Dec 20, 2018",Unknown,"Sanrio, Netflix",Unknown,Fanworks,Other,22 min.,PG-13 - Teens 13 or older,2408.0,2729,35318,23,309,32018,88,87,2816,995.0,2255.0,6107.0,9019.0,3450.0,1089.0,220.0,63.0,26.0,23.0
38816,Hello World,7.61,"Sci-Fi, Drama, Romance",Unknown,ハロー・ワールド,Movie,1,"Sep 20, 2019",Unknown,"Yomiuri Telecasting, TV Osaka, Mainichi Broadcasting System, Movic, Toho, Memory-Tech, Tokyo MX, Shueisha, Kansai Telecasting, CyberAgent, JR East Marketing & Communications, LINE Corporation, Marui Group, Lawson Entertainment, Hikari TV",Unknown,Graphinica,Original,1 hr. 37 min.,PG-13 - Teens 13 or older,1250.0,1358,105715,755,3751,54146,1086,591,46141,5237.0,7099.0,12589.0,11108.0,4641.0,2076.0,921.0,398.0,222.0,168.0
38817,Takarasagashi no Natsuyasumi,6.27,Hentai,Unknown,たからさがしのなつやすみ,ONA,1,"Feb 1, 2014",Unknown,Unknown,Unknown,Unknown,Original,50 min.,Rx - Hentai,Unknown,11604,619,4,88,307,36,29,159,37.0,16.0,26.0,47.0,37.0,32.0,16.0,6.0,6.0,7.0
38818,Please! Marry Me!!,Unknown,"Action, Music",Please! Marry Me!!,PLEASE! MARRY ME!!,Music,1,"May 21, 2008",Unknown,Toy's Factory,Unknown,Unknown,Original,3 min.,PG - Children,11552.0,15597,160,0,3,111,0,5,41,4.0,1.0,4.0,7.0,14.0,19.0,11.0,4.0,6.0,6.0
38819,Bad! Bad! Bad!,5.44,"Action, Cars, Music",Bad! Bad! Bad!,BAD! BAD! BAD!,Music,1,"Feb 20, 2008",Unknown,Toy's Factory,Unknown,Unknown,Original,3 min.,PG - Children,9837.0,14124,251,0,3,193,0,15,40,6.0,Unknown,4.0,18.0,29.0,36.0,19.0,8.0,9.0,12.0
38820,Chibi Godzilla,Unknown,Kids,Unknown,ちびゴジラ,ONA,Unknown,"Dec 12, 2018 to ?",Unknown,Unknown,Unknown,Unknown,Picture book,20 sec.,G - All Ages,13614.0,15794,150,0,38,0,21,35,56,3.0,Unknown,Unknown,2.0,2.0,10.0,6.0,5.0,Unknown,13.0
38821,Wedding Park,Unknown,Romance,Unknown,ウエディングパーク,ONA,2,"Dec 10, 2018 to Jan 8, 2019",Unknown,Unknown,Unknown,Unknown,Original,15 sec. per ep.,G - All Ages,12836.0,14983,195,0,29,24,16,41,85,5.0,Unknown,Unknown,1.0,7.0,12.0,2.0,2.0,1.0,2.0
38824,Baby I Love You Daze,7.42,"Music, Romance",Unknown,ベイビーアイラブユーだぜ,ONA,1,"Dec 11, 2018",Unknown,Unknown,Unknown,Bones,Original,3 min.,G - All Ages,1815.0,6248,5497,20,124,4280,29,32,1032,302.0,417.0,812.0,893.0,369.0,172.0,47.0,27.0,14.0,12.0
38826,Tenki no Ko,8.41,"Slice of Life, Drama, Romance, Fantasy",Weathering With You,天気の子,Movie,1,"Jul 19, 2019",Unknown,"Toho, Lawson HMV Entertainment, JR East Marketing & Communications, Kadokawa, voque ting, STORY, Lawson Entertainment",GKIDS,CoMix Wave Films,Original,1 hr. 54 min.,PG-13 - Teens 13 or older,150.0,259,475388,7613,13184,319958,2760,713,138773,56907.0,78340.0,74467.0,36015.0,11251.0,4012.0,1643.0,613.0,320.0,701.0
38827,Yeastken.,Unknown,Kids,Yeastken,いーすとけん。,ONA,Unknown,"Dec 13, 2018 to ?",Unknown,Kamio Japan,Unknown,Unknown,Original,51 sec.,G - All Ages,13011.0,15974,142,0,30,0,12,34,66,6.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,4.0
38828,Ketakuma no DVD,Unknown,Comedy,Unknown,けたくまのDVD,OVA,21,"Nov 21, 2018",Unknown,Unknown,Unknown,Unknown,Other,1 min. per ep.,G - All Ages,14979.0,16330,122,0,6,31,4,30,51,3.0,Unknown,Unknown,6.0,5.0,3.0,2.0,Unknown,1.0,2.0
38830,"Hachi-nan tte, Sore wa Nai deshou!",6.19,"Action, Fantasy",The 8th son? Are you kidding me?,八男って、それはないでしょう！,TV,12,"Apr 2, 2020 to Jun 18, 2020",Spring 2020,"Satelight, Frontier Works, flying DOG, Kadokawa Media House, Exa International, Kadokawa, GREE, arma bianca",Unknown,"SynergySP, Shin-Ei Animation",Light novel,23 min. per ep.,PG-13 - Teens 13 or older,7402.0,1147,129426,317,14656,83960,1760,7884,21166,2303.0,2918.0,7560.0,16974.0,17570.0,11027.0,5545.0,2659.0,1348.0,848.0
38831,Yue ni Hitozuma wa Netorareta.,5.95,Hentai,Unknown,故に人妻は寝取られた.,OVA,2,"Feb 22, 2019 to Apr 12, 2019",Unknown,Queen Bee,Unknown,Unknown,Manga,20 min. per ep.,Rx - Hentai,Unknown,8240,2542,9,618,832,198,170,724,64.0,46.0,88.0,174.0,198.0,139.0,77.0,49.0,25.0,30.0
38835,Umayon,6.08,"Slice of Life, Comedy, Sports",Unknown,うまよん,TV,12,"Jul 7, 2020 to Sep 22, 2020",Summer 2020,Cygames,Unknown,"W-Toon Studio, DMM.futureworks",4-koma manga,3 min. per ep.,PG-13 - Teens 13 or older,7904.0,4674,11354,5,1247,4984,245,769,4109,144.0,110.0,362.0,973.0,1285.0,863.0,295.0,127.0,69.0,65.0
38837,Puso Ni Comi,6.51,"Action, Game, Sci-Fi, Comedy, Parody, School",Unknown,ぷそ煮コミ,ONA,20,"Jan 8, 2019 to May 21, 2019",Unknown,Sega,Unknown,Unknown,Web manga,3 min. per ep.,PG-13 - Teens 13 or older,5819.0,10551,961,3,76,291,25,73,496,21.0,22.0,27.0,51.0,45.0,26.0,8.0,7.0,7.0,8.0
38843,Shironeko Project: Zero Chronicle,5.3,"Action, Adventure, Magic, Fantasy",Shironeko Project ZERO CHRONICLE,白猫プロジェクトZERO CHRONICLE,TV,12,"Apr 6, 2020 to Jun 22, 2020",Spring 2020,"NBCUniversal Entertainment Japan, COLOPL, Kadokawa, GREE",Funimation,Project No.9,Game,23 min. per ep.,PG-13 - Teens 13 or older,10125.0,2048,58294,195,7575,27339,1172,5311,16897,721.0,736.0,1403.0,3312.0,4867.0,4848.0,3569.0,1921.0,1239.0,1104.0
38847,Walls,Unknown,Dementia,Walls,Walls,Movie,1,2010,Unknown,Geidai Animation,Unknown,Unknown,Original,5 min.,G - All Ages,12757.0,17029,80,0,1,22,1,27,29,2.0,Unknown,1.0,1.0,3.0,2.0,3.0,1.0,1.0,4.0
38848,Kara no Tamago,Unknown,Dementia,A Wind Egg,空の卵,Movie,1,2012,Unknown,Geidai Animation,Unknown,Unknown,Original,10 min.,Unknown,14874.0,17108,74,0,0,27,2,20,25,2.0,Unknown,Unknown,3.0,1.0,3.0,Unknown,1.0,3.0,7.0
38849,"Kaibutsu ga, Umareta Hi.",Unknown,Supernatural,Unknown,かいぶつが、うまれた日。,Special,1,"Mar 31, 2017",Unknown,Unknown,Unknown,Unknown,Other,1 min.,PG - Children,14779.0,16103,133,0,5,94,0,8,26,4.0,Unknown,Unknown,13.0,9.0,20.0,10.0,1.0,3.0,8.0
38850,Star☆Twinkle Precure: Hoshi no Uta ni Omoi wo Komete,7.56,"Action, Magic, Fantasy, Shoujo",Unknown,映画スター☆トゥインクルプリキュア 星のうたに想いをこめて,Movie,1,"Oct 19, 2019",Unknown,Unknown,Unknown,Toei Animation,Original,1 hr. 12 min.,G - All Ages,1386.0,8655,2150,8,37,996,29,69,1019,109.0,139.0,191.0,168.0,85.0,34.0,12.0,3.0,1.0,5.0
38851,Virtual-san wa Miteiru,5.42,"Comedy, Music",Virtual-san Looking,バーチャルさんはみている,TV,12,"Jan 10, 2019 to Mar 27, 2019",Winter 2019,Dwango,Unknown,Lide,Original,24 min. per ep.,PG-13 - Teens 13 or older,9874.0,5798,6570,20,706,1452,275,1707,2430,111.0,40.0,106.0,243.0,297.0,279.0,250.0,184.0,191.0,299.0
38852,Kawaiku Naritai,6.55,Music,Unknown,可愛くなりたい／HoneyWorks feat.鎖那,Music,1,"Jan 17, 2017",Unknown,Unknown,Unknown,Unknown,Music,4 min.,G - All Ages,5649.0,12536,429,0,9,357,0,9,54,23.0,14.0,37.0,76.0,50.0,40.0,3.0,3.0,2.0,4.0
38853,Ex-Arm,2.18,"Action, Sci-Fi, Ecchi, Seinen",Unknown,EX-ARMエクスアーム,TV,12,"Jan 11, 2021 to ?",Winter 2021,"Nippon Columbia, BS Fuji, Shueisha, Yomiuri TV Enterprise, MAGNET, Video Market, Royal Limousine",Crunchyroll,Visual Flight,Manga,23 min. per ep.,PG-13 - Teens 13 or older,11073.0,2350,46649,237,13461,22,599,14271,18296,1155.0,56.0,51.0,153.0,187.0,235.0,406.0,773.0,2014.0,15346.0
38854,Magic-kyun! First Live: Hoshinomori Summer Festa 2017 Encore Animation,Unknown,"Music, Magic, Romance, School",Unknown,Magic-kyun! First Live 星ノ森サマーフェスタ2017 アンコールアニメーションムービー,Special,1,"Sep 20, 2017",Unknown,Unknown,Unknown,Unknown,Original,20 min.,PG-13 - Teens 13 or older,15355.0,11813,570,1,21,190,20,25,314,12.0,7.0,13.0,22.0,23.0,11.0,6.0,Unknown,1.0,4.0
38855,Yuu Kiri,Unknown,Music,Unknown,夕霧,Music,1,"Aug 5, 2015",Unknown,Unknown,Unknown,Calf Studio,Original,3 min.,G - All Ages,13071.0,16187,128,0,3,93,2,8,22,4.0,Unknown,2.0,4.0,9.0,15.0,15.0,5.0,4.0,7.0
38856,Muddy Water,Unknown,Music,Unknown,マディウォーター,Music,1,"Jun 7, 2016",Unknown,Unknown,Unknown,Unknown,Original,3 min.,G - All Ages,15695.0,16677,106,0,1,84,0,5,16,4.0,2.0,1.0,9.0,8.0,9.0,10.0,4.0,2.0,6.0
38857,Neko no Nyagh: Nya Misérables,Unknown,"Game, Kids",Unknown,猫のニャッホ ～ニャ・ミゼラブル～,TV,25,"Apr 3, 2019 to Sep 18, 2019",Spring 2019,Unknown,Unknown,Unknown,Game,5 min. per ep.,G - All Ages,11117.0,13496,300,0,23,66,6,58,147,4.0,1.0,6.0,14.0,7.0,11.0,2.0,4.0,3.0,5.0
38860,Bakumatsu: Crisis,5.7,"Action, Historical, Samurai",Unknown,BAKUMATSU ~恋愛幕末カレシ 外伝~ クライシス,TV,12,"Apr 5, 2019 to Jun 21, 2019",Spring 2019,"TBS, MAGES., FuRyu",Unknown,Studio Deen,Game,24 min. per ep.,PG-13 - Teens 13 or older,9151.0,4929,9885,16,730,1978,285,900,5992,67.0,52.0,125.0,268.0,381.0,317.0,208.0,115.0,67.0,76.0
38861,Hannyashingyou,Unknown,Dementia,Hanya Shingyo,般若心経,Movie,1,2010,Unknown,Unknown,Unknown,Unknown,Original,6 min.,Unknown,14268.0,16929,87,0,0,38,0,25,24,2.0,Unknown,1.0,Unknown,Unknown,4.0,5.0,5.0,5.0,7.0
38862,Issunboushi (2007),Unknown,"Historical, Dementia",Inch-High Samurai,一寸法師,Movie,1,2007,Unknown,Unknown,Unknown,Unknown,Other,4 min.,R+ - Mild Nudity,14634.0,17073,78,0,1,26,3,23,25,2.0,Unknown,Unknown,1.0,1.0,8.0,1.0,1.0,1.0,5.0
38863,The Laughing Spider,Unknown,Dementia,The Laughing Spider,笑う蜘蛛,Movie,1,2016,Unknown,Unknown,Unknown,Unknown,Original,7 min.,R+ - Mild Nudity,12473.0,16205,128,0,1,97,0,9,21,2.0,4.0,3.0,4.0,6.0,8.0,9.0,13.0,8.0,11.0
38864,Lion meets HachiClo,5.81,"Parody, Seinen, Slice of Life",Unknown,「ライオン」meets「ハチクロ」,Special,2,"Dec 21, 2018",Unknown,Unknown,Unknown,Shaft,Manga,36 sec. per ep.,G - All Ages,8810.0,7961,2826,2,98,1368,63,107,1190,44.0,26.0,50.0,120.0,215.0,240.0,69.0,29.0,22.0,28.0
38865,Bitch Gakuen ga Seijun na Hazu ga Nai!!? The Animation,6.33,Hentai,Unknown,ビッチ学園が清純なはずがないっ!!? The Animation,OVA,2,"Mar 29, 2019 to Jun 28, 2019",Unknown,Unknown,Unknown,Unknown,Visual novel,16 min. per ep.,Rx - Hentai,Unknown,7937,2873,4,325,1590,148,128,682,69.0,69.0,135.0,298.0,255.0,150.0,65.0,51.0,25.0,13.0
38866,Seikatsu Shuukan The Animation,7.27,Hentai,Unknown,性活週間 THE ANIMATION,OVA,2,"Mar 29, 2019 to Jul 26, 2019",Unknown,Pink Pineapple,Unknown,Seven,Manga,30 min. per ep.,Rx - Hentai,Unknown,4912,10030,104,1213,6191,472,334,1820,649.0,659.0,1111.0,1220.0,657.0,325.0,151.0,82.0,55.0,58.0
38867,Noise,Unknown,Dementia,NOISE,NOISE,Movie,1,2006,Unknown,Unknown,Unknown,Unknown,Original,8 min.,Unknown,11182.0,16859,93,0,2,25,3,24,39,2.0,Unknown,Unknown,2.0,Unknown,3.0,Unknown,1.0,Unknown,8.0
38868,Blow Up 2,Unknown,Dementia,Blow Up 2,BLOW UP 2,Movie,1,2005,Unknown,Unknown,Unknown,Unknown,Original,8 min.,Unknown,13460.0,17152,70,0,0,19,4,24,23,3.0,Unknown,Unknown,Unknown,Unknown,2.0,Unknown,1.0,5.0,4.0
38869,4.Eyes Re-Mix 2005,Unknown,Dementia,4-EYES Re-Mix 2005,4・EYES Re-Mix 2005,Movie,1,2005,Unknown,Unknown,Unknown,Unknown,Original,7 min.,Unknown,13172.0,15428,167,0,2,66,9,37,53,8.0,1.0,Unknown,1.0,1.0,7.0,4.0,2.0,6.0,9.0
38870,Madonna no Yuuwaku,Unknown,Dementia,Madonna’s Temptation,マドンナの誘惑,Movie,1,2005,Unknown,Unknown,Unknown,Unknown,Original,4 min.,R+ - Mild Nudity,15356.0,17136,72,0,0,23,2,22,25,2.0,Unknown,Unknown,1.0,Unknown,3.0,Unknown,Unknown,3.0,8.0
38871,Rainbow Scene,Unknown,Dementia,Rainbow Scene,RAINBOW・SCENE,Movie,1,1971,Unknown,Unknown,Unknown,Unknown,Original,11 min.,Unknown,11653.0,17032,79,0,2,19,3,29,26,6.0,Unknown,Unknown,3.0,Unknown,2.0,1.0,1.0,Unknown,4.0
38872,Pussy,Unknown,Dementia,PUSSY,PUSSY,Movie,1,1971,Unknown,Unknown,Unknown,Unknown,Original,12 min.,R+ - Mild Nudity,11650.0,16046,134,4,3,41,2,28,60,9.0,Unknown,3.0,5.0,Unknown,3.0,Unknown,2.0,1.0,7.0
38873,She,Unknown,Dementia,SHE,SHE,Movie,1,1971,Unknown,Unknown,Unknown,Unknown,Original,8 min.,Unknown,11922.0,17021,82,0,2,19,5,27,29,2.0,Unknown,1.0,Unknown,4.0,1.0,Unknown,2.0,Unknown,5.0
38874,Green Red,Unknown,Dementia,GREEN-RED,GREEN・RED,Movie,1,1971,Unknown,Unknown,Unknown,Unknown,Original,12 min.,R+ - Mild Nudity,14189.0,17070,77,0,2,18,3,31,23,2.0,Unknown,Unknown,1.0,1.0,2.0,1.0,1.0,Unknown,6.0
38875,Jam Pot,Unknown,Dementia,JAM POT,JAM POT,Movie,1,1971,Unknown,Unknown,Unknown,Unknown,Original,24 min.,R+ - Mild Nudity,14657.0,17120,74,0,0,18,5,30,21,2.0,Unknown,1.0,1.0,1.0,2.0,Unknown,Unknown,2.0,6.0
38876,U.F.O,Unknown,Dementia,U.F.O,U.F.O,Movie,1,1973,Unknown,Unknown,Unknown,Unknown,Original,4 min.,Unknown,12667.0,17057,79,0,1,20,2,33,23,2.0,Unknown,1.0,1.0,Unknown,4.0,Unknown,1.0,1.0,6.0
38877,Get Back on the Hill,Unknown,Dementia,GET BACK ON THE HILL,GET BACK ON THE HILL,Movie,1,1974,Unknown,Unknown,Unknown,Unknown,Original,12 min.,Unknown,14109.0,16984,83,0,1,21,4,28,29,2.0,Unknown,Unknown,1.0,1.0,4.0,1.0,1.0,Unknown,7.0
38878,Sweet Touch of Love,Unknown,Dementia,SWEET TOUCH OF LOVE,SWEET TOUCH OF LOVE,Movie,1,1974,Unknown,Unknown,Unknown,Unknown,Original,3 min.,Unknown,12291.0,17095,75,0,1,22,3,28,21,2.0,Unknown,1.0,1.0,Unknown,3.0,Unknown,2.0,1.0,6.0
38879,Ningen Moyou,Unknown,Dementia,Human Events,人間模様,Movie,1,1975,Unknown,Unknown,Unknown,Unknown,Original,5 min.,Unknown,11172.0,17155,70,0,0,20,3,28,19,2.0,Unknown,Unknown,1.0,Unknown,3.0,2.0,Unknown,1.0,6.0
38881,Jimoto ga Japan,Unknown,"Slice of Life, Comedy, Shounen",I'm from Japan,ジモトがジャパン,TV,50,"Apr 8, 2019 to Mar 23, 2020",Spring 2019,Unknown,Unknown,Oddjob,Manga,2 min. per ep.,G - All Ages,14687.0,9475,1553,4,91,54,33,163,1212,7.0,Unknown,2.0,8.0,7.0,5.0,8.0,9.0,7.0,18.0
38882,Ryouma! The Prince of Tennis Shinsei Movie: Tennis no Ouji-sama,Unknown,"Action, Comedy, Sports, Shounen",Unknown,リョーマ！The Prince of Tennis 新生劇場版テニスの王子様,Movie,1,"Sep 3, 2021",Unknown,Unknown,Unknown,"Keica, The Monk Studios",Manga,Unknown,PG-13 - Teens 13 or older,Unknown,7955,2873,4,0,0,0,0,2873,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
38883,Haikyuu!!: To the Top,8.39,"Comedy, Sports, Drama, School, Shounen",Unknown,ハイキュー!! TO THE TOP,TV,13,"Jan 11, 2020 to Apr 4, 2020",Winter 2020,"Dentsu, Mainichi Broadcasting System, Movic, Sony Music Entertainment, TOHO animation, Shueisha",Unknown,Production I.G,Manga,24 min. per ep.,PG-13 - Teens 13 or older,159.0,276,470208,4058,49196,335260,6523,1992,77237,52280.0,76587.0,89235.0,39556.0,9306.0,2531.0,704.0,218.0,112.0,401.0
38886,Krosna,Unknown,Music,Krosna,Krosna,Music,1,"Jun 5, 2017",Unknown,Unknown,Unknown,Unknown,Original,4 min.,G - All Ages,15171.0,16077,133,0,2,108,0,7,16,4.0,Unknown,2.0,6.0,10.0,19.0,16.0,8.0,5.0,11.0
38887,Lost,Unknown,Music,LOST,LOST,Music,1,"Nov 9, 2017",Unknown,Unknown,Unknown,Unknown,Original,5 min.,G - All Ages,15323.0,15537,164,0,0,128,1,8,27,7.0,2.0,4.0,15.0,21.0,18.0,14.0,2.0,Unknown,8.0
38888,Deeper,Unknown,Music,Deeper,Deeper,Music,1,"Feb 27, 2017",Unknown,Unknown,Unknown,Unknown,Original,4 min.,PG - Children,13779.0,16073,134,0,1,104,0,8,21,5.0,1.0,4.0,7.0,19.0,17.0,11.0,Unknown,6.0,7.0
38889,Kono Oto Tomare! 2nd Season,8.43,"Drama, Music, Romance, School, Shounen",Kono Oto Tomare!:Sounds of Life Season 2,この音とまれ！,TV,13,"Oct 6, 2019 to Dec 29, 2019",Fall 2019,"WOWOW, Movic, KlockWorx, Memory-Tech, King Records, Shueisha, Pony Canyon Enterprise",Funimation,Platinum Vision,Manga,23 min. per ep.,PG-13 - Teens 13 or older,138.0,1628,82333,974,5436,53424,1539,996,20938,8295.0,12931.0,13723.0,5938.0,1542.0,611.0,143.0,45.0,25.0,112.0
38891,Sora no Method: Mou Hitotsu no Negai,7.13,"Slice of Life, Comedy, Fantasy, School",Unknown,天体のメソッド もうひとつの願い,ONA,1,"Oct 11, 2019",Unknown,Unknown,Unknown,Studio 3Hz,Original,29 min.,PG-13 - Teens 13 or older,3063.0,7223,3782,2,171,1292,44,46,2229,107.0,145.0,183.0,291.0,161.0,65.0,18.0,6.0,2.0,9.0
38893,Screw,Unknown,Dementia,Screw,スクリュ,Movie,1,1982,Unknown,Unknown,Unknown,Unknown,Original,2 min.,G - All Ages,11854.0,15249,178,0,1,146,1,9,21,2.0,Unknown,2.0,4.0,10.0,15.0,9.0,16.0,17.0,22.0
38895,Double Decker! Doug & Kirill: Extra,7.18,"Action, Sci-Fi, Comedy, Police",Unknown,『DOUBLE DECKER! ダグ＆キリル』EXTRA,Special,3,"Feb 10, 2019 to Apr 10, 2019",Unknown,Unknown,Unknown,Sunrise,Original,24 min. per ep.,R - 17+ (violence & profanity),2841.0,6230,5491,1,268,3195,133,82,1813,157.0,217.0,548.0,792.0,371.0,143.0,49.0,13.0,8.0,9.0
38896,Swap,Unknown,Music,SWAP,SWAP,Music,1,"May 19, 2013",Unknown,Space Shower Music,Unknown,Unknown,Original,4 min.,G - All Ages,12279.0,16127,130,0,4,99,0,4,23,4.0,Unknown,5.0,3.0,10.0,16.0,9.0,8.0,3.0,12.0
38897,Fate/kaleid liner Prisma☆Illya: Prisma☆Phantasm,6.54,"Action, Game, Comedy, Magic",Fate/Kaleid Liner Prisma Illya:Prisma★Phantasm,プリズマ☆ファンタズム,Movie,1,"Jun 14, 2019",Unknown,Unknown,Sentai Filmworks,SILVER LINK.,Manga,1 hr. 2 min.,PG-13 - Teens 13 or older,5670.0,4459,12761,15,456,4610,249,116,7330,234.0,164.0,438.0,931.0,810.0,365.0,147.0,82.0,48.0,48.0
38898,Yume wo Misete,Unknown,Music,Unknown,夢を見せて,Music,1,"Feb 1, 2017",Unknown,Unknown,Unknown,Unknown,Original,4 min.,G - All Ages,13060.0,16120,131,0,3,98,0,7,23,5.0,Unknown,1.0,3.0,6.0,19.0,18.0,8.0,2.0,10.0
38899,Nissin Men-nashi Donbei x Himote House,5.47,Comedy,Unknown,日清麺なしどん兵衛 × ひもてはうす,ONA,4,"Dec 2, 2018 to Dec 23, 2018",Unknown,Unknown,Unknown,Unknown,Original,30 sec. per ep.,G - All Ages,9741.0,10448,1004,0,85,216,32,55,616,11.0,1.0,4.0,16.0,28.0,43.0,25.0,16.0,6.0,12.0
38901,Days of Delight,Unknown,Music,Days of Delight,Days of Delight,Music,1,"Sep 4, 2018",Unknown,Unknown,Unknown,Unknown,Music,1 min.,G - All Ages,13785.0,15624,159,0,1,120,2,9,27,6.0,Unknown,4.0,7.0,20.0,25.0,10.0,6.0,4.0,11.0
38902,Prison Lab,Unknown,"Horror, Psychological",Unknown,監獄実験〈プリズンラボ〉,ONA,20,"Dec 28, 2018",Unknown,Anime Beans,Unknown,Unknown,Manga,1 min. per ep.,R - 17+ (violence & profanity),11604.0,7840,2964,7,316,123,98,92,2335,16.0,3.0,12.0,20.0,18.0,24.0,12.0,17.0,5.0,15.0
